Código da IES;Sigla da IES;Nome da IES;Categoria Administrativa;Organização Acadêmica;Situaçao da IES;Sinalização da IES;Código do Curso;Nome do Curso;Grau;Modalidade;Situação do Curso;Qt. Vagas Autorizadas;Carga Horária;Tipo de Periodicidade;Integralização - Turno Integral;Quantitativo de Vagas - Integral;Integralização - Turno Matutino;Quantitativo de Vagas - Matutino;Integralização - Turno Vespertino;Quantitativo de Vagas - Vespertino;Integralização - Turno Noturno;Quantitativo de Vagas - Noturno;Sinalização do Curso;Código do Endereço;Nome do Campus;Endereço;Número Endereço;Complemento;Bairro;Código do Município;Município;UF;Início Funcionamento;Data Ato de Criação;Valor CC;Ano CC;CPC Faixa;CPC Contínuo;CPC Ano; Valor IDD;IDD Ano;Valor ENADE;ENADE Ano;Código Rótulo CINE;Rótulo CINE;Código Área Detalhada CINE;Área Detalhada CINE;Código Área Específica CINE;Área Específica CINE;Código Área Geral CINE ; Área Geral CINE 
1472;UNIASSELVI;CENTRO UNIVERSITÁRIO LEONARDO DA VINCI;Privada com fins lucrativos;Centro Universitário;Ativa;;1607811;TERAPIA OCUPACIONAL;Bacharelado;Educação a Distância;Em atividade;10000;3345;;;;;;;;;;;1093588;Polo de Apoio Presencial de Luís Eduardo Magalhães/BA;Rua Irecê;231;Polo de Apoio Presencial de Luís Eduardo Magalhães/BA;Santa Cruz;000000002919553;Luís Eduardo Magalhães;BA;09/08/2022;2022-04-25;;;;;;;;;;0915T01;Terapia ocupacional;0915;Promoção, prevenção, terapia e reabilitação;091;Saúde;09;Saúde e bem-estar;
1196;UNICESUMAR;UNIVERSIDADE CESUMAR;Privada com fins lucrativos;Universidade;Ativa;;1615723;TERAPIA OCUPACIONAL;Bacharelado;Educação a Distância;Em atividade;10000;3434;;;;;;;;;;;1110777;POLO EAD UNICESUMAR AUGUSTINÓPOLIS - TO;Rua Planalto;352;Augustinópolis - TO;Centro;000000001702554;Augustinópolis;TO;27/02/2023;2022-10-13;;;;;;;;;;0915T01;Terapia ocupacional;0915;Promoção, prevenção, terapia e reabilitação;091;Saúde;09;Saúde e bem-estar;
1472;UNIASSELVI;CENTRO UNIVERSITÁRIO LEONARDO DA VINCI;Privada com fins lucrativos;Centro Universitário;Ativa;;1607811;TERAPIA OCUPACIONAL;Bacharelado;Educação a Distância;Em atividade;10000;3345;;;;;;;;;;;1127414;Polo de Apoio Presencial de São Paulo/SP - Unidade 14;Rua Hipólito de Camargo;225;Polo de Apoio Presencial de São Paulo/SP - Unidade 14;Guaianases;000000003550308;São Paulo;SP;09/08/2022;2022-04-25;;;;;;;;;;0915T01;Terapia ocupacional;0915;Promoção, prevenção, terapia e reabilitação;091;Saúde;09;Saúde e bem-estar;
1196;UNICESUMAR;UNIVERSIDADE CESUMAR;Privada com fins lucrativos;Universidade;Ativa;;1615723;TERAPIA OCUPACIONAL;Bacharelado;Educação a Distância;Em atividade;10000;3434;;;;;;;;;;;1170330;POLO EAD UNICESUMAR RIO BRANCO - AC;RUA RIO DE JANEIRO;91;;DOM GIOCONDO;000000001200401;Rio Branco;AC;27/02/2023;2022-10-13;;;;;;;;;;0915T01;Terapia ocupacional;0915;Promoção, prevenção, terapia e reabilitação;091;Saúde;09;Saúde e bem-estar;
4751;UNIFATECIE;CENTRO UNIVERSITÁRIO UNIFATECIE;Privada com fins lucrativos;Centro Universitário;Ativa;;1575785;TERAPIA OCUPACIONAL;Bacharelado;Educação a Distância;Em atividade;4000;3200;;;;;;;;;;;1154937;MEGA POLO ARAÇATUBA - SP;Rua Silva Jardim;378;;Centro;000000003502804;Araçatuba;SP;31/05/2021;2021-04-12;4;2024;;;;;;;;0915T01;Terapia ocupacional;0915;Promoção, prevenção, terapia e reabilitação;091;Saúde;09;Saúde e bem-estar;
3649;UniCV;CENTRO UNIVERSITÁRIO CIDADE VERDE;Privada com fins lucrativos;Centro Universitário;Ativa;Adesão ao PROIES;1634706;TERAPIA OCUPACIONAL;Bacharelado;Educação a Distância;Em atividade;1000;3600;;;;;;;;;;;1138819;POLO - SÃO JOSÉ/SC - BARREIROS;Rua Virgilino Ferreira de Souza;206;;Barreiros;000000004216602;São José;SC;06/04/2023;2023-03-27;;;;;;;;;;0915T01;Terapia ocupacional;0915;Promoção, prevenção, terapia e reabilitação;091;Saúde;09;Saúde e bem-estar;
135;CLARETIANOBT;Claretiano - Centro Universitário;Privada sem fins lucrativos;Centro Universitário;Ativa;;1592726;TERAPIA OCUPACIONAL;Bacharelado;Educação a Distância;Em atividade;300;3200;;;;;;;;;;;1096492;Polo Claretiano de Boa Vista;Rua Ant?nio Augusto Martins;52;;S?o Francisco;000000001400100;Boa Vista;RR;15/08/2022;2021-08-16;;;;;;;;;;0915T01;Terapia ocupacional;0915;Promoção, prevenção, terapia e reabilitação;091;Saúde;09;Saúde e bem-estar;
1658;UNIGRANDE;CENTRO UNIVERSITÁRIO DA GRANDE FORTALEZA;Privada com fins lucrativos;Centro Universitário;Ativa;;1676070;TERAPIA OCUPACIONAL;Bacharelado;Educação a Distância;Em atividade;19000;3200;;;;;;;;;;;1183752;PASSO FUNDO I;Rua Albino Lazzareti;55;PASSO FUNDO I;Planaltina;000000004314100;Passo Fundo;RS;03/02/2025;2024-06-07;;;;;;;;;;0915T01;Terapia ocupacional;0915;Promoção, prevenção, terapia e reabilitação;091;Saúde;09;Saúde e bem-estar;
1472;UNIASSELVI;CENTRO UNIVERSITÁRIO LEONARDO DA VINCI;Privada com fins lucrativos;Centro Universitário;Ativa;;1607811;TERAPIA OCUPACIONAL;Bacharelado;Educação a Distância;Em atividade;10000;3345;;;;;;;;;;;1091392;Polo de Apoio Presencial de Alvorada/RS;Avenida Presidente Getúlio Vargas;1151;Polo de Apoio Presencial de Alvorada/RS;Bela Vista;000000004300604;Alvorada;RS;09/08/2022;2022-04-25;;;;;;;;;;0915T01;Terapia ocupacional;0915;Promoção, prevenção, terapia e reabilitação;091;Saúde;09;Saúde e bem-estar;
1196;UNICESUMAR;UNIVERSIDADE CESUMAR;Privada com fins lucrativos;Universidade;Ativa;;1615723;TERAPIA OCUPACIONAL;Bacharelado;Educação a Distância;Em atividade;10000;3434;;;;;;;;;;;1118194;POLO EAD UNICESUMAR SÃO MATEUS DO SUL - PR;Rua 21 de Setembro;694;;Centro;000000004125605;São Mateus do Sul;PR;27/02/2023;2022-10-13;;;;;;;;;;0915T01;Terapia ocupacional;0915;Promoção, prevenção, terapia e reabilitação;091;Saúde;09;Saúde e bem-estar;
3649;UniCV;CENTRO UNIVERSITÁRIO CIDADE VERDE;Privada com fins lucrativos;Centro Universitário;Ativa;Adesão ao PROIES;1634706;TERAPIA OCUPACIONAL;Bacharelado;Educação a Distância;Em atividade;1000;3600;;;;;;;;;;;1165869;POLO - BRAGANÇA PAULISTA/SP - CENTRO;Rua Coronel João Leme;460;POLO - BRAGANÇA PAULISTA/SP - CENTRO;Centro;000000003507605;Bragança Paulista;SP;06/04/2023;2023-03-27;;;;;;;;;;0915T01;Terapia ocupacional;0915;Promoção, prevenção, terapia e reabilitação;091;Saúde;09;Saúde e bem-estar;
1472;UNIASSELVI;CENTRO UNIVERSITÁRIO LEONARDO DA VINCI;Privada com fins lucrativos;Centro Universitário;Ativa;;1607811;TERAPIA OCUPACIONAL;Bacharelado;Educação a Distância;Em atividade;10000;3345;;;;;;;;;;;1160459;Polo de Apoio Presencial de Rio de Janeiro/RJ - Unidade 13;Avenida Pastor Martin Luther King Jr;126, Bloco 01;;Del Castilho;000000003304557;Rio de Janeiro;RJ;09/08/2022;2022-04-25;;;;;;;;;;0915T01;Terapia ocupacional;0915;Promoção, prevenção, terapia e reabilitação;091;Saúde;09;Saúde e bem-estar;
1658;UNIGRANDE;CENTRO UNIVERSITÁRIO DA GRANDE FORTALEZA;Privada com fins lucrativos;Centro Universitário;Ativa;;1676070;TERAPIA OCUPACIONAL;Bacharelado;Educação a Distância;Em atividade;19000;3200;;;;;;;;;;;1179245;TAUBATÉ I;Rua Domingues Ribas;1032;;Monção;000000003554102;Taubaté;SP;03/02/2025;2024-06-07;;;;;;;;;;0915T01;Terapia ocupacional;0915;Promoção, prevenção, terapia e reabilitação;091;Saúde;09;Saúde e bem-estar;
2835;UNINASSAU;CENTRO UNIVERSITÁRIO MAURÍCIO DE NASSAU;Privada com fins lucrativos;Centro Universitário;Ativa;;1644161;TERAPIA OCUPACIONAL;Bacharelado;Educação a Distância;Em atividade;500;3200;;;;;;;;;;;1093502;Uninassau (Maceió);Rua José de Alencar;511;Uninassau (Maceió);Farol;000000002704302;Maceió;AL;07/08/2023;2023-06-01;;;;;;;;;;0915T01;Terapia ocupacional;0915;Promoção, prevenção, terapia e reabilitação;091;Saúde;09;Saúde e bem-estar;
1658;UNIGRANDE;CENTRO UNIVERSITÁRIO DA GRANDE FORTALEZA;Privada com fins lucrativos;Centro Universitário;Ativa;;1676070;TERAPIA OCUPACIONAL;Bacharelado;Educação a Distância;Em atividade;19000;3200;;;;;;;;;;;1143262;MARITUBA I;AVENIDA ENGENHEIRO FERNANDO GUILHOM;5338;MARITUBA I;CENTRO;000000001504422;Marituba;PA;03/02/2025;2024-06-07;;;;;;;;;;0915T01;Terapia ocupacional;0915;Promoção, prevenção, terapia e reabilitação;091;Saúde;09;Saúde e bem-estar;
1472;UNIASSELVI;CENTRO UNIVERSITÁRIO LEONARDO DA VINCI;Privada com fins lucrativos;Centro Universitário;Ativa;;1607811;TERAPIA OCUPACIONAL;Bacharelado;Educação a Distância;Em atividade;10000;3345;;;;;;;;;;;1172458;Polo de Apoio Presencial de Cidreira/RS;Av Mostardeiro;3051;Polo de Apoio Presencial de Cidreira/RS;Bairro Centro;000000004305454;Cidreira;RS;09/08/2022;2022-04-25;;;;;;;;;;0915T01;Terapia ocupacional;0915;Promoção, prevenção, terapia e reabilitação;091;Saúde;09;Saúde e bem-estar;
1205;UNIFAEL;CENTRO UNIVERSITÁRIO FAEL;Privada com fins lucrativos;Centro Universitário;Ativa;;1644154;TERAPIA OCUPACIONAL;Bacharelado;Educação a Distância;Em atividade;500;3200;;;;;;;;;;;1070513;PR - São José dos Pinhais - Polo EaD;Avenida Rocha Pombo;1953;;São Cristóvão;000000004125506;São José dos Pinhais;PR;Não iniciado;2023-06-01;;;;;;;;;;0915T01;Terapia ocupacional;0915;Promoção, prevenção, terapia e reabilitação;091;Saúde;09;Saúde e bem-estar;
1205;UNIFAEL;CENTRO UNIVERSITÁRIO FAEL;Privada com fins lucrativos;Centro Universitário;Ativa;;1644154;TERAPIA OCUPACIONAL;Bacharelado;Educação a Distância;Em atividade;500;3200;;;;;;;;;;;1093186;PR - Campina Grande do Sul - Polo EaD;Avenida Augusto Staben;2201;PR - Campina Grande do Sul - Polo EaD;Jardim Paulista;000000004104006;Campina Grande do Sul;PR;Não iniciado;2023-06-01;;;;;;;;;;0915T01;Terapia ocupacional;0915;Promoção, prevenção, terapia e reabilitação;091;Saúde;09;Saúde e bem-estar;
1472;UNIASSELVI;CENTRO UNIVERSITÁRIO LEONARDO DA VINCI;Privada com fins lucrativos;Centro Universitário;Ativa;;1607811;TERAPIA OCUPACIONAL;Bacharelado;Educação a Distância;Em atividade;10000;3345;;;;;;;;;;;1172964;Polo de Apoio Presencial de Solânea/PB;Rua Presidente Getúlio Vargas; 234;;Centro;000000002516003;Solânea;PB;09/08/2022;2022-04-25;;;;;;;;;;0915T01;Terapia ocupacional;0915;Promoção, prevenção, terapia e reabilitação;091;Saúde;09;Saúde e bem-estar;
17854;UniFECAF;Centro Universitário UniFECAF;Privada com fins lucrativos;Centro Universitário;Ativa;;1659077;TERAPIA OCUPACIONAL;Bacharelado;Educação a Distância;Em atividade;6500;3405;;;;;;;;;;;1150463;POLO PORTO ALEGRE - RS;Rua Vinte e Cinco de Julho;305;POLO PORTO ALEGRE - RS;Santa Maria Goretti;000000004314902;Porto Alegre;RS;08/10/2023;2023-10-02;;;;;;;;;;0915T01;Terapia ocupacional;0915;Promoção, prevenção, terapia e reabilitação;091;Saúde;09;Saúde e bem-estar;
2175;;Centro Universitário Uniasselvi de Blumenau;Privada com fins lucrativos;Centro Universitário;Ativa;;1660881;TERAPIA OCUPACIONAL;Bacharelado;Educação a Distância;Em atividade;9999;3345;;;;;;;;;;;1145035;Polo de Apoio Presencial de Luís Correia/PI;AVENIDA SENADOR JOAQUIM PIRES;S/N;Polo de Apoio Presencial de Luís Correia/PI;Centro;000000002205706;Luís Correia;PI;02/06/2025;2023-10-09;;;;;;;;;;0915T01;Terapia ocupacional;0915;Promoção, prevenção, terapia e reabilitação;091;Saúde;09;Saúde e bem-estar;
2835;UNINASSAU;CENTRO UNIVERSITÁRIO MAURÍCIO DE NASSAU;Privada com fins lucrativos;Centro Universitário;Ativa;;1644161;TERAPIA OCUPACIONAL;Bacharelado;Educação a Distância;Em atividade;500;3200;;;;;;;;;;;1148475;CE - QUIXADÁ (CENTRO);Rua Oscar Barbosa;376;CE - QUIXADÁ (CENTRO);CENTRO;000000002311306;Quixadá;CE;07/08/2023;2023-06-01;;;;;;;;;;0915T01;Terapia ocupacional;0915;Promoção, prevenção, terapia e reabilitação;091;Saúde;09;Saúde e bem-estar;
1472;UNIASSELVI;CENTRO UNIVERSITÁRIO LEONARDO DA VINCI;Privada com fins lucrativos;Centro Universitário;Ativa;;1607811;TERAPIA OCUPACIONAL;Bacharelado;Educação a Distância;Em atividade;10000;3345;;;;;;;;;;;1106635;Polo de Apoio Presencial de São Raimundo Nonato/PI;Avenida João Dias;s/n;;Centro;000000002210607;São Raimundo Nonato;PI;09/08/2022;2022-04-25;;;;;;;;;;0915T01;Terapia ocupacional;0915;Promoção, prevenção, terapia e reabilitação;091;Saúde;09;Saúde e bem-estar;
17854;UniFECAF;Centro Universitário UniFECAF;Privada com fins lucrativos;Centro Universitário;Ativa;;1659077;TERAPIA OCUPACIONAL;Bacharelado;Educação a Distância;Em atividade;6500;3405;;;;;;;;;;;1155950;POLO BOM DESPACHO - MG;Rua Washington Luis;222;POLO BOM DESPACHO - MG;São João;000000003107406;Bom Despacho;MG;08/10/2023;2023-10-02;;;;;;;;;;0915T01;Terapia ocupacional;0915;Promoção, prevenção, terapia e reabilitação;091;Saúde;09;Saúde e bem-estar;
17854;UniFECAF;Centro Universitário UniFECAF;Privada com fins lucrativos;Centro Universitário;Ativa;;1659077;TERAPIA OCUPACIONAL;Bacharelado;Educação a Distância;Em atividade;6500;3405;;;;;;;;;;;1142076;POLO EUNÁPOLIS;Avenida Rui Barbosa;178;POLO EUNÁPOLIS;Centro;000000002910727;Eunápolis;BA;08/10/2023;2023-10-02;;;;;;;;;;0915T01;Terapia ocupacional;0915;Promoção, prevenção, terapia e reabilitação;091;Saúde;09;Saúde e bem-estar;
1196;UNICESUMAR;UNIVERSIDADE CESUMAR;Privada com fins lucrativos;Universidade;Ativa;;1615723;TERAPIA OCUPACIONAL;Bacharelado;Educação a Distância;Em atividade;10000;3434;;;;;;;;;;;1155878;POLO EAD UNICESUMAR ITABORAÍ - MANILHA - RJ;AV MILTON RODRIGUES;161;POLO EAD UNICESUMAR ITABORAÍ - MANILHA - RJ;MANILHA;000000003301900;Itaboraí;RJ;27/02/2023;2022-10-13;;;;;;;;;;0915T01;Terapia ocupacional;0915;Promoção, prevenção, terapia e reabilitação;091;Saúde;09;Saúde e bem-estar;
17854;UniFECAF;Centro Universitário UniFECAF;Privada com fins lucrativos;Centro Universitário;Ativa;;1659077;TERAPIA OCUPACIONAL;Bacharelado;Educação a Distância;Em atividade;6500;3405;;;;;;;;;;;1144189;POLO ARAGOIANIA;Rodovia BR 040;0;POLO ARAGOIANIA;Aragoiânia;000000005201801;Aragoiânia;GO;08/10/2023;2023-10-02;;;;;;;;;;0915T01;Terapia ocupacional;0915;Promoção, prevenção, terapia e reabilitação;091;Saúde;09;Saúde e bem-estar;
496;UNIFRAN;UNIVERSIDADE DE FRANCA;Privada com fins lucrativos;Universidade;Ativa;;1631461;TERAPIA OCUPACIONAL;Bacharelado;Educação a Distância;Em atividade;500;3600;;;;;;;;;;;1125403;POLO GUARULHOS;AVENIDA SALGADO FILHO;100;;CENTRO;000000003518800;Guarulhos;SP;01/02/2023;2022-12-06;;;;;;;;;;0915T01;Terapia ocupacional;0915;Promoção, prevenção, terapia e reabilitação;091;Saúde;09;Saúde e bem-estar;
2835;UNINASSAU;CENTRO UNIVERSITÁRIO MAURÍCIO DE NASSAU;Privada com fins lucrativos;Centro Universitário;Ativa;;1644161;TERAPIA OCUPACIONAL;Bacharelado;Educação a Distância;Em atividade;500;3200;;;;;;;;;;;1165904;PE - AFOGADOS DA INGAZEIRA (CENTRO I);Rua Osvaldo Gouveia;S/N;PE - AFOGADOS DA INGAZEIRA (CENTRO I);Centro;000000002600104;Afogados da Ingazeira;PE;07/08/2023;2023-06-01;;;;;;;;;;0915T01;Terapia ocupacional;0915;Promoção, prevenção, terapia e reabilitação;091;Saúde;09;Saúde e bem-estar;
3649;UniCV;CENTRO UNIVERSITÁRIO CIDADE VERDE;Privada com fins lucrativos;Centro Universitário;Ativa;Adesão ao PROIES;1634706;TERAPIA OCUPACIONAL;Bacharelado;Educação a Distância;Em atividade;1000;3600;;;;;;;;;;;1155372;POLO - BELO HORIZONTE/MG - BARREIRO;Rua Flávio Marques Lisboa;511;;Barreiro;000000003106200;Belo Horizonte;MG;06/04/2023;2023-03-27;;;;;;;;;;0915T01;Terapia ocupacional;0915;Promoção, prevenção, terapia e reabilitação;091;Saúde;09;Saúde e bem-estar;
1472;UNIASSELVI;CENTRO UNIVERSITÁRIO LEONARDO DA VINCI;Privada com fins lucrativos;Centro Universitário;Ativa;;1607811;TERAPIA OCUPACIONAL;Bacharelado;Educação a Distância;Em atividade;10000;3345;;;;;;;;;;;1115498;Polo de Apoio Presencial de Governador Nunes Freire/MA;Travessa Capitão Magalhães;103;Polo de Apoio Presencial de Governador Nunes Freire/MA;Centro;000000002104677;Governador Nunes Freire;MA;09/08/2022;2022-04-25;;;;;;;;;;0915T01;Terapia ocupacional;0915;Promoção, prevenção, terapia e reabilitação;091;Saúde;09;Saúde e bem-estar;
3649;UniCV;CENTRO UNIVERSITÁRIO CIDADE VERDE;Privada com fins lucrativos;Centro Universitário;Ativa;Adesão ao PROIES;1634706;TERAPIA OCUPACIONAL;Bacharelado;Educação a Distância;Em atividade;1000;3600;;;;;;;;;;;1110081;POLO - UBERLÂNDIA/MG - MARTINS;Rua Rodrigues da Cunha;793;;Martins;000000003170206;Uberlândia;MG;06/04/2023;2023-03-27;;;;;;;;;;0915T01;Terapia ocupacional;0915;Promoção, prevenção, terapia e reabilitação;091;Saúde;09;Saúde e bem-estar;
1472;UNIASSELVI;CENTRO UNIVERSITÁRIO LEONARDO DA VINCI;Privada com fins lucrativos;Centro Universitário;Ativa;;1607811;TERAPIA OCUPACIONAL;Bacharelado;Educação a Distância;Em atividade;10000;3345;;;;;;;;;;;1144583;Polo de Apoio Presencial de Belo Horizonte/MG - Unidade 6;Rua Pará de Minas;989;Polo de Apoio Presencial de Belo Horizonte/MG - Unidade 6;Padre Eustáquio;000000003106200;Belo Horizonte;MG;09/08/2022;2022-04-25;;;;;;;;;;0915T01;Terapia ocupacional;0915;Promoção, prevenção, terapia e reabilitação;091;Saúde;09;Saúde e bem-estar;
4751;UNIFATECIE;CENTRO UNIVERSITÁRIO UNIFATECIE;Privada com fins lucrativos;Centro Universitário;Ativa;;1575785;TERAPIA OCUPACIONAL;Bacharelado;Educação a Distância;Em atividade;4000;3200;;;;;;;;;;;1154938;MEGA POLO BARREIRAS - BA;Rua Chega de Saudade;81;;Morada Nobre;000000002903201;Barreiras;BA;31/05/2021;2021-04-12;4;2024;;;;;;;;0915T01;Terapia ocupacional;0915;Promoção, prevenção, terapia e reabilitação;091;Saúde;09;Saúde e bem-estar;
1472;UNIASSELVI;CENTRO UNIVERSITÁRIO LEONARDO DA VINCI;Privada com fins lucrativos;Centro Universitário;Ativa;;1607811;TERAPIA OCUPACIONAL;Bacharelado;Educação a Distância;Em atividade;10000;3345;;;;;;;;;;;1124974;Polo de Apoio Presencial de São Domingos do Sul/RS;Rua Eduardo Cerbaro;88;Polo de Apoio Presencial de São Domingos do Sul/RS;Centro;000000004318051;São Domingos do Sul;RS;09/08/2022;2022-04-25;;;;;;;;;;0915T01;Terapia ocupacional;0915;Promoção, prevenção, terapia e reabilitação;091;Saúde;09;Saúde e bem-estar;
221;UNICSUL;UNIVERSIDADE CRUZEIRO DO SUL;Privada com fins lucrativos;Universidade;Ativa;;1631857;TERAPIA OCUPACIONAL;Bacharelado;Educação a Distância;Em atividade;1000;3600;;;;;;;;;;;1155415;POLO BELO HORIZONTE-VENDA NOVA;AVENIDA VILARINHO; 3351 ;;Venda Nova;000000003106200;Belo Horizonte;MG;01/02/2023;2022-12-15;;;;;;;;;;0915T01;Terapia ocupacional;0915;Promoção, prevenção, terapia e reabilitação;091;Saúde;09;Saúde e bem-estar;
1196;UNICESUMAR;UNIVERSIDADE CESUMAR;Privada com fins lucrativos;Universidade;Ativa;;1615723;TERAPIA OCUPACIONAL;Bacharelado;Educação a Distância;Em atividade;10000;3434;;;;;;;;;;;1128411;POLO EAD UNICESUMAR SÃO JOÃO DOS PATOS - MA;RUA 15 DE NOVEMBRO, 400, CENTRO;400;POLO EAD UNICESUMAR SÃO JOÃO DOS PATOS - MA;CENTRO;000000002111102;São João dos Patos;MA;27/02/2023;2022-10-13;;;;;;;;;;0915T01;Terapia ocupacional;0915;Promoção, prevenção, terapia e reabilitação;091;Saúde;09;Saúde e bem-estar;
1430;UNINGÁ;CENTRO UNIVERSITÁRIO INGÁ;Privada com fins lucrativos;Centro Universitário;Ativa;;1442123;TERAPIA OCUPACIONAL;Bacharelado;Educação a Distância;Em atividade;500;3850;;;;;;;;;;;1117012;Joaquim Tavora-PR;Rua Dr. Lincoln Graça;152;Joaquim Tavora-PR;Centro;000000004112801;Joaquim Távora;PR;15/10/2018;2018-04-02;4;2024;;;;;;;;0915T01;Terapia ocupacional;0915;Promoção, prevenção, terapia e reabilitação;091;Saúde;09;Saúde e bem-estar;
17854;UniFECAF;Centro Universitário UniFECAF;Privada com fins lucrativos;Centro Universitário;Ativa;;1659077;TERAPIA OCUPACIONAL;Bacharelado;Educação a Distância;Em atividade;6500;3405;;;;;;;;;;;1172577;MG - Passos (Centro);Monsenhor Messias Bragança;185;MG - Passos (Centro);Centro;000000003147907;Passos;MG;08/10/2023;2023-10-02;;;;;;;;;;0915T01;Terapia ocupacional;0915;Promoção, prevenção, terapia e reabilitação;091;Saúde;09;Saúde e bem-estar;
597;UFTM;UNIVERSIDADE FEDERAL DO TRIÂNGULO MINEIRO;Pública Federal;Universidade;Ativa;;96409;TERAPIA OCUPACIONAL;Bacharelado;Educação Presencial;Em atividade;60;3213;Semestral;8.00 Semestres;60;;;;;;;;600135;Centro Educacional da UFTM (CE);Avenida Getúlio Guarita;159;;Abadia;000000003170107;Uberaba;MG;31/07/2006;2005-11-21;4;2019;4;377;2010;;;5;2010;0915T01;Terapia ocupacional;0915;Promoção, prevenção, terapia e reabilitação;091;Saúde;09;Saúde e bem-estar;
1472;UNIASSELVI;CENTRO UNIVERSITÁRIO LEONARDO DA VINCI;Privada com fins lucrativos;Centro Universitário;Ativa;;1607811;TERAPIA OCUPACIONAL;Bacharelado;Educação a Distância;Em atividade;10000;3345;;;;;;;;;;;1156573;Polo de Apoio Presencial de Prudentópolis/PR;Avenida São João;1608 - Sala 01;Polo de Apoio Presencial de Prudentópolis/PR;Centro;000000004120606;Prudentópolis;PR;09/08/2022;2022-04-25;;;;;;;;;;0915T01;Terapia ocupacional;0915;Promoção, prevenção, terapia e reabilitação;091;Saúde;09;Saúde e bem-estar;
3649;UniCV;CENTRO UNIVERSITÁRIO CIDADE VERDE;Privada com fins lucrativos;Centro Universitário;Ativa;Adesão ao PROIES;1634706;TERAPIA OCUPACIONAL;Bacharelado;Educação a Distância;Em atividade;1000;3600;;;;;;;;;;;1121799;POLO - SÃO VICENTE/SP - CENTRO;Rua João Ramalho;803;POLO - SÃO VICENTE/SP - CENTRO;Centro;000000003551009;São Vicente;SP;06/04/2023;2023-03-27;;;;;;;;;;0915T01;Terapia ocupacional;0915;Promoção, prevenção, terapia e reabilitação;091;Saúde;09;Saúde e bem-estar;
2625;UFBRA;CENTRO UNIVERSITÁRIO UFBRA;Privada com fins lucrativos;Centro Universitário;Ativa;;1631959;TERAPIA OCUPACIONAL;Bacharelado;Educação a Distância;Em atividade;500;3340;;;;;;;;;;;1147116;Polo Ananindeua;Edifício Pátio Cidade Nova 4/Sn 03 Na esquina C/we 33;1;Polo Ananindeua;Cidade Nova;000000001500800;Ananindeua;PA;26/03/2023;2023-02-10;;;;;;;;;;0915T01;Terapia ocupacional;0915;Promoção, prevenção, terapia e reabilitação;091;Saúde;09;Saúde e bem-estar;
1472;UNIASSELVI;CENTRO UNIVERSITÁRIO LEONARDO DA VINCI;Privada com fins lucrativos;Centro Universitário;Ativa;;1607811;TERAPIA OCUPACIONAL;Bacharelado;Educação a Distância;Em atividade;10000;3345;;;;;;;;;;;1173498;Polo de Apoio Presencial de Araras/SP;Rua Marechal Deodoro;706;;Centro;000000003503307;Araras;SP;09/08/2022;2022-04-25;;;;;;;;;;0915T01;Terapia ocupacional;0915;Promoção, prevenção, terapia e reabilitação;091;Saúde;09;Saúde e bem-estar;
1472;UNIASSELVI;CENTRO UNIVERSITÁRIO LEONARDO DA VINCI;Privada com fins lucrativos;Centro Universitário;Ativa;;1607811;TERAPIA OCUPACIONAL;Bacharelado;Educação a Distância;Em atividade;10000;3345;;;;;;;;;;;1106970;Polo de Apoio Presencial de São José do Rio Preto/SP;Rua General Glicério;3145;Polo de Apoio Presencial de São José do Rio Preto/SP;Centro;000000003549805;São José do Rio Preto;SP;09/08/2022;2022-04-25;;;;;;;;;;0915T01;Terapia ocupacional;0915;Promoção, prevenção, terapia e reabilitação;091;Saúde;09;Saúde e bem-estar;
